dist_km,x_map,y_map,lon_deg,lat_deg,row_pix,col_pix,inside_raster,residual_mGal,modelled_mGal,misfit_mGal
223.02229004044136,-165880.60456045784,5380.444883424396,120.89231669417438,-1.9340079107399484,235.9113316820745,126.71478477824782,1,-11.447535451177794,1.2655516182881013,-12.713087069465896
225.01356048723105,-164194.35170140592,6439.552662452144,120.90748269435372,-1.924444058641504,235.38177779256057,127.55791120777376,1,-0.1218691875676955,1.2086303305855217,-1.3304995181532173
227.00483093402067,-162508.098842354,7498.660441479908,120.92264846823252,-1.9148800347503585,234.8522239030467,128.40103763729974,1,6.84361767566889,1.155342773870203,5.688274901798687
228.99610138081036,-160821.84598330208,8557.768220507656,120.9378140170191,-1.905315839511111,234.3226700135328,129.2441640668257,1,5.84039939479387,1.1053904557422258,4.735008939051644
230.9873718275999,-159135.59312425018,9616.87599953539,120.95297934192156,-1.8957514733683176,233.79311612401892,130.08729049635164,1,1.108946826084185,1.0585047348680143,0.050442091216170715
232.9786422743896,-157449.34026519826,10675.98377856314,120.96814444414817,-1.8861869367664912,233.2635622345051,130.9304169258776,1,-3.8137161571556977,1.014443316182606,-4.828159473338304
234.96991272117924,-155763.08740614637,11735.091557590902,120.98330932490704,-1.8766222301501028,232.7340083449912,131.77354335540355,1,-9.52366343281914,0.9729872168500203,-10.49665064966916
236.9611831679689,-154076.83454709445,12794.19933661865,120.99847398540642,-1.8670573539635795,232.20445445547733,132.6166697849295,1,-13.29428307700513,0.9339381320389806,-14.22822120904411
238.95245361475853,-152390.58168804253,13853.307115646414,121.0136384268544,-1.8574923086513075,231.67490056596344,133.45979621445548,1,-15.33312585811829,0.8971161413853753,-16.230241999503665
240.9437240615482,-150704.3288289906,14912.414894674162,121.0288026504592,-1.8479270946576305,231.1453466764496,134.30292264398145,1,-17.396232730075795,0.8623577066789607,-18.258590436754755
242.9349945083379,-149018.07596993868,15971.522673701926,121.04396665742892,-1.838361712426852,230.61579278693569,135.1460490735074,1,-20.751304100785678,0.8295139192524349,-21.580818020038112
244.92626495512752,-147331.82311088676,17030.630452729674,121.0591304489717,-1.8287961624032307,230.08623889742185,135.98917550303335,1,-25.22916423395029,0.7984489620989109,-26.0276131960492
246.9175354019172,-145645.57025183484,18089.73823175744,121.07429402629566,-1.8192304450309853,229.55668500790796,136.83230193255932,1,-27.971839621271087,0.7690387571634166,-28.740878378434505
248.90880584870683,-143959.31739278292,19148.846010785182,121.08945739060894,-1.8096645607542967,229.02713111839407,137.67542836208526,1,-30.362714668387817,0.7411697727555904,-31.103884441143407
